Seconds,Battery Voltage (V),ON/OFF
Switchoff Voltage = 980mV
31085,1.21,1
31090,1.21,1
31095,1.23,1
31100,1.21,1
31105,1.19,1
31110,1.22,1
31115,1.22,1
31120,1.22,1
31125,1.23,1
31130,1.21,1
31135,1.2,1
31140,1.21,1
31145,1.21,1
31150,1.21,1
31155,1.23,1
31160,1.19,1
31165,1.21,1
31170,1.21,1
31175,1.2,1
31180,1.21,1
31185,1.18,1
31190,1.21,1
31195,1.21,1
31200,1.23,1
31205,1.24,1
31210,1.19,1
31215,1.23,1
31220,1.21,1
31225,1.21,1
31230,1.18,1
31235,1.21,1
31240,1.21,1
31245,1.2,1
31250,1.22,1
31255,1.21,1
31260,1.22,1
31265,1.19,1
31270,1.2,1
31275,1.21,1
31280,1.18,1
31285,1.21,1
31290,1.21,1
31295,1.19,1
31300,1.21,1
31305,1.21,1
31310,1.2,1
31315,1.22,1
31320,1.2,1
31325,1.21,1
31330,1.19,1
31335,1.19,1
31340,1.24,1
31345,1.2,1
31350,1.19,1
31355,1.19,1
31360,1.22,1
31365,1.19,1
31370,1.2,1
31375,1.2,1
31380,1.2,1
31385,1.2,1
31390,1.2,1
31395,1.2,1
31400,1.21,1
31405,1.19,1
31410,1.19,1
31415,1.18,1
31420,1.19,1
31425,1.24,1
31430,1.19,1
31435,1.21,1
31440,1.19,1
31445,1.19,1
31450,1.19,1
31455,1.18,1
31460,1.21,1
31465,1.21,1
31470,1.18,1
31475,1.19,1
31480,1.21,1
31485,1.19,1
31490,1.19,1
31495,1.21,1
31500,1.2,1
31505,1.2,1
31510,1.18,1
31515,1.2,1
31520,1.18,1
31525,1.18,1
31530,1.18,1
31535,1.19,1
31540,1.18,1
31545,1.18,1
31550,1.19,1
31555,1.18,1
31560,1.2,1
31565,1.19,1
31570,1.2,1
31575,1.2,1
31580,1.21,1
31585,1.19,1
31590,1.19,1
31595,1.19,1
31600,1.18,1
31605,1.22,1
31610,1.19,1
31615,1.18,1
31620,1.19,1
31625,1.2,1
31630,1.21,1
31635,1.19,1
31640,1.19,1
31645,1.19,1
31650,1.19,1
31655,1.16,1
31660,1.18,1
31665,1.19,1
31670,1.18,1
31675,1.19,1
31680,1.19,1
31685,1.17,1
31690,1.18,1
31695,1.18,1
31700,1.21,1
31705,1.17,1
31710,1.18,1
31715,1.19,1
31720,1.18,1
31725,1.19,1
31730,1.2,1
31735,1.17,1
31740,1.19,1
31745,1.19,1
31750,1.17,1
31755,1.21,1
31760,1.18,1
31765,1.18,1
31770,1.18,1
31775,1.19,1
31780,1.21,1
31785,1.2,1
31790,1.19,1
31795,1.18,1
31800,1.2,1
31805,1.18,1
31810,1.18,1
31815,1.16,1
31820,1.18,1
31825,1.18,1
31830,1.17,1
31835,1.19,1
31840,1.19,1
31845,1.18,1
31850,1.18,1
31855,1.19,1
31860,1.15,1
31865,1.18,1
31870,1.17,1
31875,1.18,1
31880,1.18,1
31885,1.16,1
31890,1.16,1
31895,1.18,1
31900,1.19,1
31905,1.15,1
31910,1.15,1
31915,1.18,1
31920,1.18,1
31925,1.16,1
31930,1.17,1
31935,1.17,1
31940,1.18,1
31945,1.18,1
31950,1.2,1
31955,1.18,1
31960,1.16,1
31965,1.15,1
31970,1.18,1
31975,1.18,1
31980,1.18,1
31985,1.16,1
31990,1.15,1
31995,1.17,1
32000,1.18,1
32005,1.17,1
32010,1.15,1
32015,1.17,1
32020,1.17,1
32025,1.16,1
32030,1.16,1
32035,1.18,1
32040,1.16,1
32045,1.16,1
32050,1.19,1
32055,1.17,1
32060,1.16,1
32065,1.17,1
32070,1.16,1
32075,1.15,1
32080,1.19,1
32085,1.18,1
32090,1.16,1
32095,1.16,1
32100,1.16,1
32105,1.16,1
32110,1.18,1
32115,1.15,1
32120,1.16,1
32125,1.18,1
32130,1.16,1
32135,1.16,1
32140,1.18,1
32145,1.16,1
32150,1.16,1
32155,1.16,1
32160,1.16,1
32165,1.16,1
32170,1.15,1
32175,1.17,1
32180,1.15,1
32185,1.14,1
32190,1.17,1
32195,1.16,1
32200,1.16,1
32205,1.16,1
32210,1.18,1
32215,1.15,1
32220,1.15,1
32225,1.16,1
32230,1.15,1
32235,1.16,1
32240,1.14,1
32245,1.19,1
32250,1.14,1
32255,1.14,1
32260,1.16,1
32265,1.14,1
32270,1.16,1
32275,1.15,1
32280,1.15,1
32285,1.14,1
32290,1.15,1
32295,1.13,1
32300,1.15,1
32305,1.14,1
32310,1.14,1
32315,1.15,1
32320,1.14,1
32325,1.16,1
32330,1.13,1
32335,1.15,1
32340,1.15,1
32345,1.17,1
32350,1.13,1
32355,1.14,1
32360,1.13,1
32365,1.16,1
32370,1.15,1
32375,1.15,1
32380,1.15,1
32385,1.15,1
32390,1.13,1
32395,1.14,1
32400,1.13,1
32405,1.15,1
32410,1.14,1
32415,1.17,1
32420,1.13,1
32425,1.15,1
32430,1.15,1
32435,1.14,1
32440,1.13,1
32445,1.14,1
32450,1.13,1
32455,1.15,1
32460,1.13,1
32465,1.13,1
32470,1.12,1
32475,1.12,1
32480,1.14,1
32485,1.14,1
32490,1.16,1
32495,1.13,1
32500,1.13,1
32505,1.14,1
32510,1.19,1
32515,1.12,1
32520,1.13,1
32525,1.12,1
32530,1.15,1
32535,1.13,1
32540,1.12,1
32545,1.15,1
32550,1.12,1
32555,1.14,1
32560,1.16,1
32565,1.15,1
32570,1.14,1
32575,1.13,1
32580,1.14,1
32585,1.12,1
32590,1.12,1
32595,1.14,1
32600,1.12,1
32605,1.17,1
32610,1.12,1
32615,1.13,1
32620,1.13,1
32625,1.14,1
32630,1.13,1
32635,1.15,1
32640,1.13,1
32645,1.13,1
32650,1.13,1
32655,1.13,1
32660,1.14,1
32665,1.11,1
32670,1.12,1
32675,1.12,1
32680,1.12,1
32685,1.12,1
32690,1.12,1
32695,1.13,1
32700,1.11,1
32705,1.11,1
32710,1.12,1
32715,1.12,1
32720,1.12,1
32725,1.13,1
32730,1.1,1
32735,1.12,1
32740,1.12,1
32745,1.11,1
32750,1.12,1
32755,1.13,1
32760,1.11,1
32765,1.12,1
32770,1.12,1
32775,1.12,1
32780,1.1,1
32785,1.12,1
32790,1.12,1
32795,1.12,1
32800,1.14,1
32805,1.12,1
32810,1.12,1
32815,1.12,1
32820,1.13,1
32825,1.12,1
32830,1.11,1
32835,1.11,1
32840,1.11,1
32845,1.12,1
32850,1.13,1
32855,1.13,1
32860,1.1,1
32865,1.11,1
32870,1.1,1
32875,1.11,1
32880,1.11,1
32885,1.15,1
32890,1.1,1
32895,1.12,1
32900,1.12,1
32905,1.08,1
32910,1.1,1
32915,1.13,1
32920,1.1,1
32925,1.12,1
32930,1.1,1
32935,1.11,1
32940,1.12,1
32945,1.11,1
32950,1.13,1
32955,1.1,1
32960,1.11,1
32965,1.1,1
32970,1.11,1
32975,1.1,1
32980,1.1,1
32985,1.09,1
32990,1.1,1
32995,1.1,1
33000,1.1,1
33005,1.1,1
33010,1.1,1
33015,1.11,1
33020,1.11,1
33025,1.12,1
33030,1.1,1
33035,1.09,1
33040,1.11,1
33045,1.1,1
33050,1.09,1
33055,1.1,1
33060,1.09,1
33065,1.1,1
33070,1.1,1
33075,1.1,1
33080,1.08,1
33085,1.1,1
33090,1.09,1
33095,1.1,1
33100,1.1,1
33105,1.08,1
33110,1.08,1
33115,1.08,1
33120,1.09,1
33125,1.08,1
33130,1.09,1
33135,1.09,1
33140,1.08,1
33145,1.1,1
33150,1.09,1
33155,1.09,1
33160,1.09,1
33165,1.1,1
33170,1.1,1
33175,1.08,1
33180,1.09,1
33185,1.09,1
33190,1.09,1
33195,1.08,1
33200,1.09,1
33205,1.09,1
33210,1.1,1
33215,1.06,1
33220,1.1,1
33225,1.09,1
33230,1.09,1
33235,1.09,1
33240,1.08,1
33245,1.09,1
33250,1.08,1
33255,1.1,1
33260,1.08,1
33265,1.09,1
33270,1.08,1
33275,1.08,1
33280,1.08,1
33285,1.08,1
33290,1.08,1
33295,1.09,1
33300,1.1,1
33305,1.07,1
33310,1.08,1
33315,1.08,1
33320,1.08,1
33325,1.08,1
33330,1.09,1
33335,1.08,1
33340,1.11,1
33345,1.09,1
33350,1.08,1
33355,1.08,1
33360,1.08,1
33365,1.08,1
33370,1.07,1
33375,1.06,1
33380,1.08,1
33385,1.09,1
33390,1.08,1
33395,1.1,1
33400,1.09,1
33405,1.08,1
33410,1.1,1
33415,1.07,1
33420,1.07,1
33425,1.08,1
33430,1.09,1
33435,1.08,1
33440,1.09,1
33445,1.05,1
33450,1.08,1
33455,1.08,1
33460,1.06,1
33465,1.07,1
33470,1.09,1
33475,1.07,1
33480,1.07,1
33485,1.06,1
33490,1.07,1
33495,1.08,1
33500,1.05,1
33505,1.09,1
33510,1.09,1
33515,1.08,1
33520,1.06,1
33525,1.08,1
33530,1.06,1
33535,1.06,1
33540,1.06,1
33545,1.06,1
33550,1.06,1
33555,1.08,1
33560,1.06,1
33565,1.08,1
33570,1.08,1
33575,1.07,1
33580,1.06,1
33585,1.07,1
33590,1.05,1
33595,1.08,1
33600,1.06,1
33605,1.08,1
33610,1.09,1
33615,1.06,1
33620,1.08,1
33625,1.06,1
33630,1.07,1
33635,1.05,1
33640,1.07,1
33645,1.08,1
33650,1.08,1
33655,1.08,1
33660,1.08,1
33665,1.08,1
33670,1.05,1
33675,1.07,1
33680,1.07,1
33685,1.07,1
33690,1.08,1
33695,1.05,1
33700,1.05,1
33705,1.05,1
33710,1.06,1
33715,1.06,1
33720,1.07,1
33725,1.06,1
33730,1.05,1
33735,1.07,1
33740,1.07,1
33745,1.07,1
33750,1.05,1
33755,1.06,1
33760,1.08,1
33765,1.05,1
33770,1.05,1
33775,1.06,1
33780,1.06,1
33785,1.05,1
33790,1.05,1
33795,1.06,1
33800,1.06,1
33805,1.06,1
33810,1.05,1
33815,1.05,1
33820,1.06,1
33825,1.06,1
33830,1.08,1
33835,1.05,1
33840,1.05,1
33845,1.06,1
33850,1.06,1
33855,1.06,1
33860,1.05,1
33865,1.06,1
33870,1.06,1
33875,1.04,1
33880,1.05,1
33885,1.05,1
33890,1.05,1
33895,1.04,1
33900,1.05,1
33905,1.06,1
33910,1.05,1
33915,1.06,1
33920,1.05,1
33925,1.04,1
33930,1.06,1
33935,1.04,1
33940,1.06,1
33945,1.06,1
33950,1.04,1
33955,1.05,1
33960,1.04,1
33965,1.05,1
33970,1.06,1
33975,1.04,1
33980,1.05,1
33985,1.07,1
33990,1.05,1
33995,1.06,1
34000,1.05,1
34005,1.05,1
34010,1.05,1
34015,1.05,1
34020,1.03,1
34025,1.05,1
34030,1.05,1
34035,1.04,1
34040,1.03,1
34045,1.05,1
34050,1.05,1
34055,1.05,1
34060,1.05,1
34065,1.04,1
34070,1.06,1
34075,1.05,1
34080,1.04,1
34085,1.05,1
34090,1.06,1
34095,1.04,1
34100,1.04,1
34105,1.05,1
34110,1.04,1
34115,1.03,1
34120,1.05,1
34125,1.06,1
34130,1.06,1
34135,1.05,1
34140,1.04,1
34145,1.05,1
34150,1.04,1
34155,1.05,1
34160,1.05,1
34165,1.05,1
34170,1.05,1
34175,1.04,1
34180,1.03,1
34185,1.03,1
34190,1.07,1
34195,1.05,1
34200,1.05,1
34205,1.06,1
34210,1.03,1
34215,1.04,1
34220,1.04,1
34225,1.02,1
34230,1.05,1
34235,1.02,1
34240,1.05,1
34245,1.03,1
34250,1.03,1
34255,1.04,1
34260,1.03,1
34265,1.04,1
34270,1.06,1
34275,1.02,1
34280,1.03,1
34285,1.03,1
34290,1.04,1
34295,1.02,1
34300,1.04,1
34305,1.03,1
34310,1.05,1
34315,1.03,1
34320,1.01,1
34325,1.02,1
34330,1.05,1
34335,1.03,1
34340,1.03,1
34345,1.06,1
34350,1.04,1
34355,1.04,1
34360,1.02,1
34365,1.06,1
34370,1.02,1
34375,1.03,1
34380,1.03,1
34385,1.03,1
34390,1.03,1
34395,1.03,1
34400,1.02,1
34405,1.02,1
34410,1.03,1
34415,1.02,1
34420,1.02,1
34425,1.03,1
34430,1.03,1
34435,1.02,1
34440,1.03,1
34445,1.02,1
34450,1.02,1
34455,1.02,1
34460,1.01,1
34465,1.03,1
34470,1.05,1
34475,1.03,1
34480,1.01,1
34485,1.01,1
34490,1.02,1
34495,1.03,1
34500,1.03,1
34505,1.03,1
34510,1.02,1
34515,1.01,1
34520,1.02,1
34525,1.02,1
34530,1.01,1
34535,1.01,1
34540,1.02,1
34545,1.02,1
34550,1.02,1
34555,1.04,1
34560,1.02,1
34565,1.03,1
34570,1.01,1
34575,1.03,1
34580,1.01,1
34585,1.02,1
34590,1.01,1
34595,1.02,1
34600,1,1
34605,1.02,1
34610,1.01,1
34615,1.02,1
34620,1.02,1
34625,1.01,1
34630,1.01,1
34635,1,1
34640,1,1
34645,1.02,1
34650,1.01,1
34655,1.01,1
34660,1,1
34665,1.02,1
34670,1,1
34675,1.01,1
34680,1.01,1
34685,1.02,1
34690,1,1
34695,1.02,1
34700,1.01,1
34705,1.01,1
34710,1,1
34715,1,1
34720,1.03,1
34725,1.01,1
34730,1.01,1
34735,1.02,1
34740,1,1
34745,1.02,1
34750,1.01,1
34755,0.99,1
34760,1,1
34765,1.03,1
34770,1.02,1
34775,1,1
34780,1,1
34785,1.02,1
34790,1.02,1
34795,1.01,1
34800,0.99,1
34805,1,1
34810,1,1
34815,1,1
34820,1,1
34825,1,1
34830,1.02,1
34835,1,1
34840,1,1
34845,1,1
34850,1,1
34855,1,1
34860,0.99,1
34865,1,1
34870,1.01,1
34875,0.99,1
34880,1,1
34885,0.98,1
34890,0.99,1
34895,0.99,1
34900,0.99,1
34905,1.03,1
34910,0.99,1
34915,0.99,1
34920,0.99,1
34925,1,1
34930,1.03,1
34935,1,1
34940,1,1
34945,1.01,1
34950,1,1
34955,0.98,1
34960,1.02,1
34965,0.99,1
34970,1,1
34975,0.99,1
34980,0.99,1
34985,0.97,1
34990,0.99,1
34995,0.96,1
35000,0.98,1
35005,0.99,0
35010,1,0
35015,1,0
35020,1,0
35025,0.99,0
35030,0.99,0
35035,1,0
35040,1,0
35045,1.02,0
35050,0.97,0
35055,0.98,0
35060,0.99,0
35065,0.98,0
35070,0.99,0
35075,0.98,0
35080,0.97,0
35085,0.98,0
35090,1,0
35095,1,0
35100,0.98,0
35105,1,0
35110,0.97,0
35115,0.99,0
35120,0.99,0
35125,1,0
35130,0.99,0
35135,0.97,0
35140,0.99,0
35145,0.98,0
35150,1,0
35155,0.97,0
35160,0.98,0
35165,1,0
35170,0.97,0
35175,0.97,0
35180,0.99,0
35185,0.98,0
35190,0.97,0
35195,1,0
35200,0.98,0
35205,1,0
35210,0.98,0
35215,1,0
35220,0.97,0
35225,0.98,0
35230,0.96,0
35235,0.98,0
35240,0.98,0
35245,0.97,0
35250,0.98,0
35255,0.97,0
35260,0.97,0
35265,0.97,0
35270,0.99,0
35275,0.98,0
35280,0.99,0
35285,0.97,0
35290,1,0
35295,0.97,0
35300,0.99,0
35305,0.98,0
35310,0.99,0
35315,0.97,0
35320,0.97,0
35325,0.99,0
35330,0.97,0
35335,0.97,0
35340,0.98,0
35345,0.97,0
35350,0.99,0
35355,0.98,0
35360,0.98,0
35365,0.97,0
35370,0.98,0
35375,0.97,0
35380,0.97,0
35385,0.98,0
35390,0.97,0
35395,0.97,0
35400,0.99,0
35405,0.98,0
35410,0.97,0
35415,0.98,0
35420,0.98,0
35425,0.97,0
35430,0.96,0
35435,0.98,0
35440,0.99,0
35445,0.98,0
35450,0.98,0
35455,0.96,0
35460,0.96,0
35465,0.97,0
35470,0.96,0
35475,0.96,0
35480,0.99,0
35485,0.99,0
35490,0.97,0
35495,0.96,0
35500,0.98,0
35505,0.97,0
35510,0.97,0
35515,0.96,0
35520,0.96,0
35525,0.96,0
35530,0.99,0
35535,0.97,0
35540,0.96,0
35545,0.96,0
35550,0.97,0
35555,0.95,0
35560,0.96,0
35565,0.98,0
35570,0.96,0
35575,0.96,0
35580,0.96,0
35585,0.95,0
35590,0.94,0
35595,0.95,0
35600,0.96,0
35605,0.96,0
35610,0.97,0
35615,0.96,0
35620,0.95,0
35625,0.97,0
35630,0.95,0
35635,0.94,0
35640,0.96,0
35645,0.95,0
35650,0.96,0
35655,0.96,0
35660,0.96,0
35665,0.96,0
35670,0.97,0
35675,0.97,0
35680,0.96,0
35685,0.94,0
35690,0.98,0
35695,0.97,0
35700,0.96,0
35705,0.96,0
35710,0.99,0
35715,0.95,0
35720,0.96,0
35725,0.96,0
35730,0.93,0
35735,0.96,0
35740,0.97,0
35745,0.97,0
35750,0.96,0
35755,0.96,0
35760,0.96,0
35765,0.96,0
35770,0.96,0
35775,0.96,0
35780,0.95,0
35785,0.94,0
35790,0.96,0
35795,0.94,0
35800,0.93,0
35805,0.96,0
35810,0.94,0
35815,0.96,0
35820,0.95,0
35825,0.97,0
35830,0.95,0
35835,0.95,0
35840,0.94,0
35845,0.94,0
35850,0.97,0
35855,0.96,0
35860,0.94,0
35865,0.95,0
35870,0.95,0
35875,0.95,0
35880,0.94,0
35885,0.96,0
35890,0.95,0
35895,0.94,0
35900,0.96,0
35905,0.94,0
35910,0.97,0
35915,0.94,0
35920,0.97,0
35925,0.94,0
35930,0.94,0
35935,0.94,0
35940,0.93,0
35945,0.95,0
35950,0.94,0
35955,0.93,0
35960,0.94,0
35965,0.97,0
35970,0.95,0
35975,0.94,0
35980,0.94,0
35985,0.95,0
35990,0.93,0
35995,0.94,0
36000,0.95,0
36005,0.95,0
36010,0.94,0
36015,0.94,0
36020,0.96,0
36025,0.94,0
36030,0.94,0
36035,0.95,0
36040,0.94,0
36045,0.93,0
36050,0.95,0
36055,0.93,0
36060,0.96,0
36065,0.97,0
36070,0.93,0
36075,0.94,0
36080,0.96,0
36085,0.93,0
36090,0.94,0
36095,0.94,0
36100,0.94,0
36105,0.95,0
36110,0.96,0
36115,0.93,0
36120,0.96,0
36125,0.93,0
36130,0.94,0
36135,0.94,0
36140,0.95,0
36145,0.93,0
36150,0.95,0
36155,0.94,0
36160,0.93,0
36165,0.94,0
36170,0.94,0
36175,0.92,0
36180,0.96,0
36185,0.93,0
36190,0.94,0
36195,0.94,0
36200,0.93,0
36205,0.93,0
36210,0.93,0
36215,0.92,0
36220,0.93,0
36225,0.94,0
36230,0.93,0
36235,0.92,0
36240,0.93,0
36245,0.93,0
36250,0.93,0
36255,0.92,0
36260,0.94,0
36265,0.93,0
36270,0.92,0
36275,0.92,0
36280,0.93,0
36285,0.92,0
36290,0.92,0
36295,0.94,0
36300,0.93,0
36305,0.95,0
36310,0.93,0
36315,0.92,0
36320,0.92,0
36325,0.93,0
36330,0.94,0
36335,0.91,0
36340,0.92,0
36345,0.91,0
36350,0.93,0
36355,0.92,0
36360,0.94,0
36365,0.92,0
36370,0.92,0
36375,0.93,0
36380,0.92,0
36385,0.92,0
36390,0.92,0
36395,0.92,0
36400,0.93,0
36405,0.93,0
36410,0.92,0
36415,0.92,0
36420,0.91,0
36425,0.91,0
36430,0.92,0
36435,0.91,0
36440,0.92,0
36445,0.92,0
36450,0.93,0
36455,0.94,0
36460,0.93,0
36465,0.92,0
36470,0.93,0
36475,0.9,0
36480,0.91,0
36485,0.92,0
36490,0.92,0
36495,0.92,0
36500,0.91,0
36505,0.93,0
36510,0.93,0
36515,0.9,0
36520,0.92,0
36525,0.92,0
36530,0.91,0
36535,0.9,0
36540,0.93,0
36545,0.91,0
36550,0.92,0
36555,0.92,0
36560,0.92,0
36565,0.92,0
36570,0.91,0
36575,0.9,0
36580,0.91,0
36585,0.9,0
36590,0.92,0
36595,0.91,0
36600,0.92,0
36605,0.89,0
36610,0.89,0
36615,0.93,0
36620,0.91,0
36625,0.91,0
36630,0.91,0
36635,0.91,0
36640,0.91,0
36645,0.92,0
36650,0.93,0
36655,0.89,0
36660,0.91,0
36665,0.9,0
36670,0.91,0
36675,0.92,0
36680,0.9,0
36685,0.88,0
36690,0.89,0
36695,0.92,0
36700,0.92,0
36705,0.91,0
36710,0.91,0
36715,0.93,0
36720,0.9,0
36725,0.92,0
36730,0.9,0
36735,0.89,0
36740,0.9,0
36745,0.92,0
36750,0.9,0
36755,0.93,0
36760,0.92,0
36765,0.91,0
36770,0.91,0
36775,0.92,0
36780,0.91,0
36785,0.89,0
36790,0.91,0
36795,0.91,0
36800,0.9,0
36805,0.92,0
36810,0.91,0
36815,0.93,0
36820,0.92,0
36825,0.91,0
36830,0.91,0
36835,0.9,0
36840,0.92,0
36845,0.9,0
36850,0.91,0
36855,0.9,0
36860,0.9,0
36865,0.9,0
36870,0.9,0
36875,0.9,0
36880,0.89,0
36885,0.91,0
36890,0.92,0
36895,0.91,0
36900,0.91,0
36905,0.91,0
36910,0.89,0
36915,0.89,0
36920,0.91,0
36925,0.92,0
36930,0.91,0
36935,0.9,0
36940,0.89,0
36945,0.92,0
36950,0.9,0
36955,0.91,0
36960,0.92,0
36965,0.89,0
36970,0.91,0
36975,0.9,0
36980,0.9,0
36985,0.9,0
36990,0.89,0
36995,0.9,0
37000,0.91,0
37005,0.9,0
37010,0.91,0
37015,0.9,0
37020,0.89,0
37025,0.89,0
37030,0.9,0
37035,0.89,0
37040,0.91,0
37045,0.89,0
37050,0.89,0
37055,0.87,0
37060,0.9,0
37065,0.9,0
37070,0.89,0
37075,0.9,0
37080,0.89,0
37085,0.9,0
37090,0.9,0
37095,0.89,0
37100,0.89,0
37105,0.9,0
37110,0.89,0
37115,0.89,0
37120,0.89,0
37125,0.89,0
37130,0.89,0
37135,0.89,0
37140,0.9,0
37145,0.89,0
37150,0.87,0
37155,0.89,0
37160,0.89,0
37165,0.89,0
37170,0.92,0
37175,0.88,0
37180,0.89,0
37185,0.91,0
37190,0.88,0
37195,0.88,0
37200,0.91,0
37205,0.88,0
37210,0.89,0
37215,0.88,0
37220,0.87,0
37225,0.89,0
37230,0.88,0
37235,0.9,0
37240,0.87,0
37245,0.9,0
37250,0.89,0
37255,0.89,0
37260,0.87,0
37265,0.89,0
37270,0.91,0
37275,0.89,0
37280,0.87,0
37285,0.86,0
37290,0.88,0
37295,0.87,0
37300,0.89,0
37305,0.87,0
37310,0.88,0
37315,0.86,0
37320,0.89,0
37325,0.89,0
37330,0.87,0
37335,0.86,0
37340,0.88,0
37345,0.86,0
37350,0.88,0
37355,0.9,0
37360,0.86,0
37365,0.85,0
37370,0.89,0
37375,0.87,0
37380,0.87,0
37385,0.87,0
37390,0.85,0
37395,0.86,0
37400,0.87,0
37405,0.87,0
37410,0.89,0
37415,0.89,0
37420,0.89,0
37425,0.87,0
37430,0.86,0
37435,0.86,0
37440,0.89,0
37445,0.87,0
37450,0.87,0
37455,0.87,0
37460,0.87,0
37465,0.89,0
37470,0.89,0
37475,0.86,0
37480,0.86,0
37485,0.87,0
37490,0.87,0
37495,0.87,0
37500,0.86,0
37505,0.88,0
37510,0.86,0
37515,0.86,0
37520,0.86,0
37525,0.86,0
37530,0.85,0
37535,0.86,0
37540,0.86,0
37545,0.87,0
37550,0.86,0
37555,0.87,0
37560,0.87,0
37565,0.85,0
37570,0.84,0
37575,0.86,0
37580,0.86,0
37585,0.85,0
37590,0.85,0
37595,0.84,0
37600,0.87,0
37605,0.86,0
37610,0.86,0
37615,0.87,0
37620,0.86,0
37625,0.85,0
37630,0.86,0
37635,0.86,0
37640,0.86,0
37645,0.85,0
37650,0.85,0
37655,0.86,0
37660,0.87,0
37665,0.85,0
37670,0.86,0
37675,0.85,0
37680,0.84,0
37685,0.85,0
37690,0.87,0
37695,0.85,0
37700,0.84,0
37705,0.86,0
37710,0.86,0
37715,0.86,0
37720,0.86,0
37725,0.87,0
37730,0.85,0
37735,0.84,0
37740,0.85,0
37745,0.84,0
37750,0.84,0
37755,0.84,0
37760,0.84,0
37765,0.84,0
37770,0.87,0
37775,0.84,0
37780,0.85,0
37785,0.85,0
37790,0.83,0
37795,0.87,0
37800,0.86,0
37805,0.87,0
37810,0.84,0
37815,0.84,0
37820,0.84,0
37825,0.86,0
37830,0.86,0
37835,0.83,0
37840,0.84,0
37845,0.86,0
37850,0.85,0
37855,0.84,0
37860,0.87,0
37865,0.84,0
37870,0.85,0
37875,0.84,0
37880,0.86,0
37885,0.86,0
37890,0.84,0
37895,0.84,0
37900,0.84,0
37905,0.85,0
37910,0.84,0
37915,0.84,0
37920,0.84,0
37925,0.86,0
37930,0.83,0
37935,0.84,0
37940,0.83,0
37945,0.83,0
37950,0.84,0
37955,0.84,0
37960,0.84,0
37965,0.83,0
37970,0.84,0
37975,0.84,0
37980,0.83,0
37985,0.85,0
37990,0.85,0
37995,0.84,0
38000,0.84,0
38005,0.83,0
38010,0.81,0
38015,0.84,0
38020,0.83,0
38025,0.83,0
38030,0.86,0
38035,0.84,0
38040,0.83,0
38045,0.86,0
38050,0.83,0
38055,0.84,0
38060,0.84,0
38065,0.84,0
38070,0.82,0
38075,0.83,0
38080,0.86,0
38085,0.83,0
38090,0.83,0
38095,0.83,0
38100,0.82,0
38105,0.82,0
38110,0.82,0
38115,0.84,0
38120,0.82,0
38125,0.82,0
38130,0.83,0
38135,0.82,0
38140,0.81,0
38145,0.82,0
38150,0.84,0
38155,0.86,0
38160,0.81,0
38165,0.84,0
38170,0.84,0
38175,0.82,0
38180,0.84,0
38185,0.84,0
38190,0.83,0
38195,0.83,0
38200,0.82,0
38205,0.84,0
38210,0.85,0
38215,0.82,0
38220,0.82,0
38225,0.81,0
38230,0.83,0
38235,0.83,0
38240,0.82,0
38245,0.84,0
38250,0.81,0
38255,0.82,0
38260,0.81,0
38265,0.81,0
38270,0.82,0
38275,0.83,0
38280,0.83,0
38285,0.81,0
38290,0.81,0
38295,0.82,0
38300,0.83,0
38305,0.84,0
38310,0.82,0
38315,0.81,0
38320,0.81,0
38325,0.81,0
38330,0.8,0
38335,0.81,0
38340,0.82,0
38345,0.81,0
38350,0.83,0
38355,0.81,0
38360,0.82,0
38365,0.83,0
38370,0.82,0
38375,0.83,0
38380,0.8,0
38385,0.81,0
38390,0.83,0
38395,0.8,0
38400,0.82,0
38405,0.82,0
38410,0.82,0
38415,0.83,0
38420,0.81,0
38425,0.84,0
38430,0.81,0
38435,0.82,0
38440,0.81,0
38445,0.78,0
38450,0.82,0
38455,0.79,0
38460,0.8,0
38465,0.82,0
38470,0.8,0
38475,0.83,0
38480,0.8,0
38485,0.81,0
38490,0.81,0
38495,0.8,0
38500,0.8,0
38505,0.81,0
38510,0.81,0
38515,0.81,0
38520,0.81,0
38525,0.82,0
38530,0.8,0
38535,0.8,0
38540,0.84,0
38545,0.81,0
38550,0.8,0
38555,0.81,0
38560,0.8,0
38565,0.8,0
38570,0.79,0
38575,0.8,0
38580,0.79,0
38585,0.8,0
38590,0.81,0
38595,0.81,0
38600,0.79,0
38605,0.8,0
38610,0.83,0
38615,0.79,0
38620,0.79,0
38625,0.79,0
38630,0.78,0
38635,0.78,0
38640,0.79,0
38645,0.77,0
38650,0.81,0
38655,0.78,0
38660,0.8,0
38665,0.78,0
38670,0.8,0
38675,0.81,0
38680,0.84,0
38685,0.8,0
38690,0.81,0
38695,0.79,0
38700,0.8,0
38705,0.79,0
38710,0.79,0
38715,0.78,0
38720,0.8,0
38725,0.8,0
38730,0.79,0
38735,0.79,0
38740,0.8,0
38745,0.79,0
38750,0.79,0
38755,0.8,0
38760,0.8,0
38765,0.79,0
38770,0.8,0
38775,0.77,0
38780,0.78,0
38785,0.8,0
38790,0.79,0
38795,0.83,0
38800,0.79,0
38805,0.78,0
38810,0.78,0
38815,0.78,0
38820,0.8,0
38825,0.82,0
38830,0.79,0
38835,0.81,0
38840,0.8,0
38845,0.8,0
38850,0.8,0
38855,0.79,0
38860,0.81,0
38865,0.82,0
38870,0.78,0
38875,0.77,0
38880,0.8,0
38885,0.78,0
